 veh,       n,       p,   ASM
  81, 2350.00,  41.602, 0.000
  81, 2400.00,  42.090, 0.000
  81, 2450.00,  42.579, 0.000
  81, 2500.00,  43.073, 0.000
  81, 2550.00,  43.424, 0.000
  81, 2600.00,  43.751, 0.000
  81, 2650.00,  44.078, 0.000
  81, 2700.00,  44.403, 0.000
  81, 2750.00,  44.706, 0.000
  81, 2800.00,  44.878, 0.000
  81, 2850.00,  45.055, 0.000
  81, 2900.00,  45.233, 0.000
  81, 2950.00,  45.410, 0.000
  81, 3000.00,  45.588, 0.000
  81, 3050.00,  45.766, 0.000
  81, 3100.00,  45.944, 0.000
  81, 3150.00,  46.122, 0.000
  81, 3200.00,  46.300, 0.000
  81, 3250.00,  45.164, 0.000
  81, 3300.00,  44.027, 0.000
  81, 3350.00,  42.891, 0.000
  81, 3400.00,  41.755, 0.000
  81, 3450.00,  40.619, 0.000
  81, 3500.00,  39.482, 0.000
  81, 3550.00,  38.346, 0.000
  81, 3600.00,  37.210, 0.000
  81, 3650.00,  36.074, 0.000
  81, 3700.00,  34.937, 0.000
  81, 3750.00,  33.801, 0.000
  81, 3800.00,  32.665, 0.000
  81, 3840.00,  31.756, 0.000
  82,  800.00,   7.000, 0.000
  82,  850.00,   8.905, 0.000
  82,  900.00,  10.810, 0.000
  82,  950.00,  12.715, 0.000
  82, 1000.00,  14.620, 0.000
  82, 1050.00,  16.524, 0.000
  82, 1100.00,  18.429, 0.000
  82, 1150.00,  20.329, 0.000
  82, 1200.00,  22.229, 0.000
  82, 1250.00,  24.129, 0.000
  82, 1300.00,  26.029, 0.000
  82, 1350.00,  27.930, 0.000
  82, 1400.00,  29.829, 0.000
  82, 1450.00,  31.785, 0.000
  82, 1500.00,  33.740, 0.000
  82, 1550.00,  35.695, 0.000
  82, 1600.00,  37.650, 0.000
  82, 1650.00,  39.603, 0.000
  82, 1700.00,  41.562, 0.000
  82, 1750.00,  43.194, 0.000
  82, 1800.00,  44.833, 0.000
  82, 1850.00,  46.469, 0.000
  82, 1900.00,  48.104, 0.000
  82, 1950.00,  49.735, 0.000
  82, 2000.00,  51.376, 0.000
  82, 2050.00,  52.468, 0.000
  82, 2100.00,  53.569, 0.000
  82, 2150.00,  54.667, 0.000
  82, 2200.00,  55.764, 0.000
  82, 2250.00,  56.857, 0.000
  82, 2300.00,  57.958, 0.000
  82, 2350.00,  58.605, 0.000
  82, 2400.00,  59.259, 0.000
  82, 2450.00,  59.911, 0.000
  82, 2500.00,  60.562, 0.000
  82, 2550.00,  61.212, 0.000
  82, 2600.00,  61.864, 0.000
  82, 2650.00,  62.429, 0.000
  82, 2700.00,  62.995, 0.000
  82, 2750.00,  63.561, 0.000
  82, 2800.00,  64.127, 0.000
  82, 2850.00,  64.691, 0.000
  82, 2900.00,  65.259, 0.000
  82, 2950.00,  65.635, 0.000
  82, 3000.00,  66.015, 0.000
  82, 3050.00,  66.394, 0.000
  82, 3100.00,  66.772, 0.000
  82, 3150.00,  67.148, 0.000
  82, 3200.00,  67.528, 0.000
  82, 3250.00,  67.732, 0.000
  82, 3300.00,  67.939, 0.000
  82, 3350.00,  68.145, 0.000
  82, 3400.00,  68.351, 0.000
  82, 3450.00,  68.556, 0.000
  82, 3500.00,  68.762, 0.000
  82, 3550.00,  68.968, 0.000
  82, 3600.00,  69.175, 0.000
  82, 3650.00,  69.381, 0.000
  82, 3700.00,  69.587, 0.000
  82, 3750.00,  69.794, 0.000
  82, 3800.00,  70.000, 0.000
  82, 3850.00,  68.833, 0.000
  82, 3900.00,  67.667, 0.000
  82, 3950.00,  66.500, 0.000
  82, 4000.00,  65.333, 0.000
  82, 4050.00,  64.167, 0.000
  82, 4100.00,  63.000, 0.000
  82, 4150.00,  61.833, 0.000
  82, 4200.00,  60.667, 0.000
  82, 4250.00,  59.500, 0.000
  82, 4300.00,  58.333, 0.000
  82, 4350.00,  57.167, 0.000
  82, 4400.00,  56.000, 0.000
  82, 4450.00,  54.833, 0.000
  82, 4500.00,  53.667, 0.000
  82, 4550.00,  52.500, 0.000
  82, 4600.00,  51.333, 0.000
  82, 4650.00,  50.167, 0.000
  82, 4700.00,  49.000, 0.000
  82, 4750.00,  47.833, 0.000
  82, 4800.00,  46.667, 0.000
  82, 4850.00,  45.500, 0.000
  82, 4900.00,  44.333, 0.000
  82, 4950.00,  43.167, 0.000
  82, 5000.00,  42.000, 0.000
  82, 5050.00,  40.833, 0.000
  82, 5100.00,  39.667, 0.000
  82, 5150.00,  38.500, 0.000
  82, 5200.00,  37.333, 0.000
  82, 5250.00,  36.167, 0.000
  82, 5300.00,  35.000, 0.000
  82, 5350.00,  33.833, 0.000
  82, 5400.00,  32.667, 0.000
  82, 5450.00,  31.500, 0.000
  82, 5500.00,  30.333, 0.000
  83,  850.00,   5.150, 0.000
  83,  900.00,   5.700, 0.000
  83,  950.00,   6.250, 0.000
  83, 1000.00,   6.800, 0.000
  83, 1050.00,   7.350, 0.000
  83, 1100.00,   7.900, 0.000
  83, 1150.00,   8.450, 0.000
  83, 1200.00,   9.000, 0.000
  83, 1250.00,   9.550, 0.000
  83, 1300.00,  10.100, 0.000
  83, 1350.00,  10.650, 0.000
  83, 1400.00,  11.200, 0.000
  83, 1450.00,  11.750, 0.000
  83, 1500.00,  12.301, 0.000
  83, 1550.00,  12.849, 0.000
  83, 1600.00,  13.405, 0.000
  83, 1650.00,  13.928, 0.000
  83, 1700.00,  14.426, 0.000
  83, 1750.00,  14.931, 0.000
  83, 1800.00,  15.430, 0.000
  83, 1850.00,  15.944, 0.000
  83, 1900.00,  16.404, 0.000
  83, 1950.00,  16.783, 0.000
  83, 2000.00,  17.178, 0.000
  83, 2050.00,  17.569, 0.000
  83, 2100.00,  17.960, 0.000
  83, 2150.00,  18.352, 0.000
  83, 2200.00,  18.744, 0.000
  83, 2250.00,  19.135, 0.000
  83, 2300.00,  19.527, 0.000
  83, 2350.00,  19.917, 0.000
  83, 2400.00,  20.314, 0.000
  83, 2450.00,  20.770, 0.000
  83, 2500.00,  21.223, 0.000
  83, 2550.00,  21.677, 0.000
  83, 2600.00,  22.130, 0.000
  83, 2650.00,  22.584, 0.000
  83, 2700.00,  23.037, 0.000
  83, 2750.00,  23.491, 0.000
  83, 2800.00,  23.944, 0.000
  83, 2850.00,  24.398, 0.000
  83, 2900.00,  24.849, 0.000
  83, 2950.00,  25.323, 0.000
  83, 3000.00,  25.801, 0.000
  83, 3050.00,  26.279, 0.000
  83, 3100.00,  26.756, 0.000
  83, 3150.00,  27.234, 0.000
  83, 3200.00,  27.712, 0.000
  83, 3250.00,  28.189, 0.000
  83, 3300.00,  28.667, 0.000
  83, 3350.00,  29.144, 0.000
  83, 3400.00,  29.625, 0.000
  83, 3450.00,  30.086, 0.000
  83, 3500.00,  30.529, 0.000
  83, 3550.00,  30.975, 0.000
  83, 3600.00,  31.421, 0.000
  83, 3650.00,  31.867, 0.000
  83, 3700.00,  32.312, 0.000
  83, 3750.00,  32.758, 0.000
  83, 3800.00,  33.204, 0.000
  83, 3850.00,  33.650, 0.000
  83, 3900.00,  34.095, 0.000
  83, 3950.00,  34.543, 0.000
  83, 4000.00,  35.003, 0.000
  83, 4050.00,  35.462, 0.000
  83, 4100.00,  35.922, 0.000
  83, 4150.00,  36.381, 0.000
  83, 4200.00,  36.840, 0.000
  83, 4250.00,  37.299, 0.000
  83, 4300.00,  37.759, 0.000
  83, 4350.00,  38.218, 0.000
  83, 4400.00,  38.677, 0.000
  83, 4450.00,  39.136, 0.000
  83, 4500.00,  39.607, 0.000
  83, 4550.00,  40.080, 0.000
  83, 4600.00,  40.552, 0.000
  83, 4650.00,  41.024, 0.000
  83, 4700.00,  41.496, 0.000
  83, 4750.00,  41.968, 0.000
  83, 4800.00,  42.441, 0.000
  83, 4850.00,  42.913, 0.000
  83, 4900.00,  43.384, 0.000
  83, 4950.00,  43.861, 0.000
  83, 5000.00,  44.309, 0.000
  83, 5050.00,  44.739, 0.000
  83, 5100.00,  45.174, 0.000
  83, 5150.00,  45.608, 0.000
  83, 5200.00,  46.042, 0.000
  83, 5250.00,  46.475, 0.000
  83, 5300.00,  46.909, 0.000
  83, 5350.00,  47.344, 0.000
  83, 5400.00,  47.775, 0.000
  83, 5450.00,  48.219, 0.000
  83, 5500.00,  48.613, 0.000
  83, 5550.00,  48.888, 0.000
  83, 5600.00,  49.182, 0.000
  83, 5650.00,  49.471, 0.000
  83, 5700.00,  49.761, 0.000
  83, 5750.00,  50.051, 0.000
  83, 5800.00,  50.341, 0.000
  83, 5850.00,  50.630, 0.000
  83, 5900.00,  50.920, 0.000
  83, 5950.00,  51.210, 0.000
  83, 6000.00,  51.500, 0.000
  83, 6050.00,  51.000, 0.000
  83, 6100.00,  50.500, 0.000
  83, 6150.00,  50.000, 0.000
  83, 6200.00,  49.500, 0.000
  83, 6250.00,  49.000, 0.000
  83, 6300.00,  48.500, 0.000
  83, 6350.00,  48.000, 0.000
  83, 6400.00,  47.500, 0.000
  83, 6450.00,  47.000, 0.000
  83, 6500.00,  46.500, 0.000
  83, 6550.00,  46.000, 0.000
  83, 6600.00,  45.500, 0.000
  83, 6650.00,  45.000, 0.000
  83, 6700.00,  44.500, 0.000
  83, 6750.00,  44.000, 0.000
  83, 6800.00,  43.500, 0.000
  83, 6850.00,  43.000, 0.000
  83, 6900.00,  42.500, 0.000
  83, 6950.00,  42.000, 0.000
  83, 7000.00,  41.500, 0.000
  83, 7050.00,  41.000, 0.000
  83, 7100.00,  40.500, 0.000
  83, 7150.00,  40.000, 0.000
  83, 7200.00,  39.500, 0.000
  83, 7250.00,  39.000, 0.000
  83, 7300.00,  38.500, 0.000
  83, 7350.00,  38.000, 0.000
  83, 7400.00,  37.500, 0.000
  83, 7450.00,  37.000, 0.000
  83, 7500.00,  36.500, 0.000
  83, 7550.00,  36.000, 0.000
  83, 7600.00,  35.500, 0.000
  83, 7650.00,  35.000, 0.000
  83, 7700.00,  34.500, 0.000
  83, 7750.00,  34.000, 0.000
  83, 7800.00,  33.500, 0.000
  84,  800.00,  11.000, 0.000
  84,  900.00,  12.681, 0.000
  84, 1000.00,  14.361, 0.000
  84, 1100.00,  16.042, 0.000
  84, 1200.00,  17.723, 0.000
  84, 1300.00,  19.403, 0.000
  84, 1400.00,  21.084, 0.000
  84, 1500.00,  22.765, 0.000
  84, 1600.00,  24.445, 0.000
  84, 1700.00,  26.127, 0.000
  84, 1800.00,  27.805, 0.000
  84, 1900.00,  29.467, 0.000
  84, 2000.00,  30.993, 0.000
  84, 2100.00,  32.530, 0.000
  84, 2200.00,  34.085, 0.000
  84, 2300.00,  35.406, 0.000
  84, 2400.00,  36.597, 0.000
  84, 2500.00,  37.792, 0.000
  84, 2600.00,  38.990, 0.000
  84, 2700.00,  40.186, 0.000
  84, 2800.00,  41.382, 0.000
  84, 2900.00,  42.576, 0.000
  84, 3000.00,  43.842, 0.000
  84, 3100.00,  45.238, 0.000
  84, 3200.00,  46.623, 0.000
  84, 3300.00,  48.008, 0.000
  84, 3400.00,  49.394, 0.000
  84, 3500.00,  50.779, 0.000
  84, 3600.00,  52.165, 0.000
  84, 3700.00,  53.561, 0.000
  84, 3800.00,  55.025, 0.000
  84, 3900.00,  56.484, 0.000
  84, 4000.00,  57.943, 0.000
  84, 4100.00,  59.402, 0.000
  84, 4200.00,  60.862, 0.000
  84, 4300.00,  62.319, 0.000
  84, 4400.00,  63.780, 0.000
  84, 4500.00,  65.141, 0.000
  84, 4600.00,  66.504, 0.000
  84, 4700.00,  67.866, 0.000
  84, 4800.00,  69.228, 0.000
  84, 4900.00,  70.590, 0.000
  84, 5000.00,  71.953, 0.000
  84, 5100.00,  73.312, 0.000
  84, 5200.00,  74.710, 0.000
  84, 5300.00,  76.112, 0.000
  84, 5400.00,  77.516, 0.000
  84, 5500.00,  78.919, 0.000
  84, 5600.00,  80.323, 0.000
  84, 5700.00,  81.726, 0.000
  84, 5800.00,  83.127, 0.000
  84, 5900.00,  84.556, 0.000
  84, 6000.00,  85.999, 0.000
  84, 6100.00,  87.442, 0.000
  84, 6200.00,  88.885, 0.000
  84, 6300.00,  90.328, 0.000
  84, 6400.00,  91.771, 0.000
  84, 6500.00,  93.215, 0.000
  84, 6600.00,  94.615, 0.000
  84, 6700.00,  95.934, 0.000
  84, 6800.00,  97.260, 0.000
  84, 6900.00,  98.586, 0.000
  84, 7000.00,  99.911, 0.000
  84, 7100.00, 101.239, 0.000
  84, 7200.00, 102.559, 0.000
  84, 7300.00, 103.825, 0.000
  84, 7400.00, 104.681, 0.000
  84, 7500.00, 105.571, 0.000
  84, 7600.00, 106.457, 0.000
  84, 7700.00, 107.343, 0.000
  84, 7800.00, 108.229, 0.000
  84, 7900.00, 109.114, 0.000
  84, 8000.00, 110.000, 0.000
  84, 8100.00, 108.472, 0.000
  84, 8200.00, 106.944, 0.000
  84, 8300.00, 105.417, 0.000
  84, 8400.00, 103.889, 0.000
  84, 8500.00, 102.361, 0.000
  84, 8600.00, 100.833, 0.000
  84, 8700.00,  99.306, 0.000
  84, 8800.00,  97.778, 0.000
  84, 8900.00,  96.250, 0.000
  84, 9000.00,  94.722, 0.000
  84, 9100.00,  93.194, 0.000
  84, 9200.00,  91.667, 0.000
  84, 9300.00,  90.139, 0.000
  84, 9400.00,  88.611, 0.000
  84, 9500.00,  87.083, 0.000
  84, 9600.00,  85.556, 0.000
  84, 9700.00,  84.028, 0.000
  84, 9800.00,  82.500, 0.000
  84, 9900.00,  80.972, 0.000
  84, 10000.00,  79.444, 0.000
  85,  800.00,   5.500, 0.000
  85,  900.00,   8.141, 0.000
  85, 1000.00,  10.782, 0.000
  85, 1100.00,  13.424, 0.000
  85, 1200.00,  16.061, 0.000
  85, 1300.00,  18.695, 0.000
  85, 1400.00,  21.330, 0.000
  85, 1500.00,  23.978, 0.000
  85, 1600.00,  26.691, 0.000
  85, 1700.00,  29.402, 0.000
  85, 1800.00,  32.124, 0.000
  85, 1900.00,  34.471, 0.000
  85, 2000.00,  36.738, 0.000
  85, 2100.00,  39.003, 0.000
  85, 2200.00,  40.971, 0.000
  85, 2300.00,  42.496, 0.000
  85, 2400.00,  44.017, 0.000
  85, 2500.00,  45.538, 0.000
  85, 2600.00,  46.441, 0.000
  85, 2700.00,  47.344, 0.000
  85, 2800.00,  48.245, 0.000
  85, 2900.00,  49.078, 0.000
  85, 3000.00,  49.863, 0.000
  85, 3100.00,  50.648, 0.000
  85, 3200.00,  51.386, 0.000
  85, 3300.00,  51.904, 0.000
  85, 3400.00,  52.428, 0.000
  85, 3500.00,  52.959, 0.000
  85, 3600.00,  53.286, 0.000
  85, 3700.00,  53.571, 0.000
  85, 3800.00,  53.856, 0.000
  85, 3900.00,  54.142, 0.000
  85, 4000.00,  54.428, 0.000
  85, 4100.00,  54.714, 0.000
  85, 4200.00,  55.000, 0.000
  85, 4300.00,  53.382, 0.000
  85, 4400.00,  51.765, 0.000
  85, 4500.00,  50.147, 0.000
  85, 4600.00,  48.529, 0.000
  85, 4700.00,  46.912, 0.000
  85, 4800.00,  45.294, 0.000
  85, 4900.00,  43.676, 0.000
  85, 5000.00,  42.059, 0.000
  85, 5100.00,  40.441, 0.000
  85, 5200.00,  38.824, 0.000
  85, 5300.00,  37.206, 0.000
  85, 5400.00,  35.588, 0.000
  85, 5500.00,  33.971, 0.000
  85, 5600.00,  32.353, 0.000
  85, 5700.00,  30.735, 0.000
  86,  750.00,  12.600, 0.000
  86,  800.00,  15.973, 0.000
  86,  900.00,  22.718, 0.000
  86, 1000.00,  29.463, 0.000
  86, 1100.00,  36.200, 0.000
  86, 1200.00,  42.928, 0.000
  86, 1300.00,  49.656, 0.000
  86, 1400.00,  56.463, 0.000
  86, 1500.00,  63.386, 0.000
  86, 1600.00,  70.311, 0.000
  86, 1700.00,  76.833, 0.000
  86, 1800.00,  82.630, 0.000
  86, 1900.00,  88.426, 0.000
  86, 2000.00,  93.643, 0.000
  86, 2100.00,  97.527, 0.000
  86, 2200.00, 101.414, 0.000
  86, 2300.00, 104.915, 0.000
  86, 2400.00, 107.206, 0.000
  86, 2500.00, 109.511, 0.000
  86, 2600.00, 111.761, 0.000
  86, 2700.00, 113.759, 0.000
  86, 2800.00, 115.763, 0.000
  86, 2900.00, 117.683, 0.000
  86, 3000.00, 119.006, 0.000
  86, 3100.00, 120.346, 0.000
  86, 3200.00, 121.639, 0.000
  86, 3300.00, 122.351, 0.000
  86, 3400.00, 123.080, 0.000
  86, 3500.00, 123.808, 0.000
  86, 3600.00, 124.539, 0.000
  86, 3700.00, 125.269, 0.000
  86, 3800.00, 126.000, 0.000
  86, 3900.00, 121.869, 0.000
  86, 4000.00, 117.738, 0.000
  86, 4100.00, 113.607, 0.000
  86, 4200.00, 109.475, 0.000
  86, 4300.00, 105.344, 0.000
  86, 4400.00, 101.213, 0.000
  86, 4500.00,  97.082, 0.000
  86, 4600.00,  92.951, 0.000
  86, 4700.00,  88.820, 0.000
  86, 4800.00,  84.689, 0.000
  86, 4900.00,  80.557, 0.000
  86, 5000.00,  76.426, 0.000
  86, 5100.00,  72.295, 0.000
  86, 5200.00,  68.164, 0.000
  86, 5300.00,  64.033, 0.000
  86, 5400.00,  59.902, 0.000
  86, 5500.00,  55.770, 0.000
  87,  850.00,   4.630, 0.000
  87,  900.00,   6.238, 0.000
  87,  950.00,   7.847, 0.000
  87, 1000.00,   9.455, 0.000
  87, 1050.00,  11.064, 0.000
  87, 1100.00,  12.671, 0.000
  87, 1150.00,  14.275, 0.000
  87, 1200.00,  15.880, 0.000
  87, 1250.00,  17.484, 0.000
  87, 1300.00,  19.088, 0.000
  87, 1350.00,  20.721, 0.000
  87, 1400.00,  22.372, 0.000
  87, 1450.00,  24.023, 0.000
  87, 1500.00,  25.675, 0.000
  87, 1550.00,  27.334, 0.000
  87, 1600.00,  28.733, 0.000
  87, 1650.00,  30.114, 0.000
  87, 1700.00,  31.495, 0.000
  87, 1750.00,  32.874, 0.000
  87, 1800.00,  34.185, 0.000
  87, 1850.00,  35.094, 0.000
  87, 1900.00,  36.019, 0.000
  87, 1950.00,  36.945, 0.000
  87, 2000.00,  37.871, 0.000
  87, 2050.00,  38.609, 0.000
  87, 2100.00,  39.159, 0.000
  87, 2150.00,  39.709, 0.000
  87, 2200.00,  40.259, 0.000
  87, 2250.00,  40.811, 0.000
  87, 2300.00,  41.300, 0.000
  87, 2350.00,  41.778, 0.000
  87, 2400.00,  42.256, 0.000
  87, 2450.00,  42.734, 0.000
  87, 2500.00,  43.201, 0.000
  87, 2550.00,  43.516, 0.000
  87, 2600.00,  43.835, 0.000
  87, 2650.00,  44.154, 0.000
  87, 2700.00,  44.472, 0.000
  87, 2750.00,  44.736, 0.000
  87, 2800.00,  44.908, 0.000
  87, 2850.00,  45.082, 0.000
  87, 2900.00,  45.255, 0.000
  87, 2950.00,  45.429, 0.000
  87, 3000.00,  45.603, 0.000
  87, 3050.00,  45.777, 0.000
  87, 3100.00,  45.952, 0.000
  87, 3150.00,  46.126, 0.000
  87, 3200.00,  46.300, 0.000
  87, 3250.00,  45.315, 0.000
  87, 3300.00,  44.330, 0.000
  87, 3350.00,  43.345, 0.000
  87, 3400.00,  42.360, 0.000
  87, 3450.00,  41.374, 0.000
  87, 3500.00,  40.389, 0.000
  87, 3550.00,  39.404, 0.000
  87, 3600.00,  38.419, 0.000
  87, 3650.00,  37.434, 0.000
  87, 3700.00,  36.449, 0.000
  87, 3750.00,  35.464, 0.000
  87, 3800.00,  34.479, 0.000
  87, 3850.00,  33.494, 0.000
  87, 3900.00,  32.509, 0.000
  87, 3950.00,  31.523, 0.000
  87, 4000.00,  30.538, 0.000
  87, 4050.00,  29.553, 0.000
  87, 4100.00,  28.568, 0.000
  87, 4150.00,  27.583, 0.000
  87, 4200.00,  26.598, 0.000
  87, 4250.00,  25.613, 0.000
  87, 4300.00,  24.628, 0.000
  87, 4350.00,  23.643, 0.000
  87, 4400.00,  22.657, 0.000
  87, 4450.00,  21.672, 0.000
  87, 4500.00,  20.687, 0.000
  87, 4550.00,  19.702, 0.000
  87, 4600.00,  18.717, 0.000
  87, 4650.00,  17.732, 0.000
  87, 4700.00,  16.747, 0.000
  87, 4750.00,  15.762, 0.000
  87, 4800.00,  14.777, 0.000
  88,  800.00,   4.500, 0.000
  88,  850.00,   5.812, 0.000
  88,  900.00,   7.124, 0.000
  88,  950.00,   8.436, 0.000
  88, 1000.00,   9.748, 0.000
  88, 1050.00,  11.060, 0.000
  88, 1100.00,  12.371, 0.000
  88, 1150.00,  13.680, 0.000
  88, 1200.00,  14.988, 0.000
  88, 1250.00,  16.297, 0.000
  88, 1300.00,  17.605, 0.000
  88, 1350.00,  18.912, 0.000
  88, 1400.00,  20.254, 0.000
  88, 1450.00,  21.600, 0.000
  88, 1500.00,  22.947, 0.000
  88, 1550.00,  24.294, 0.000
  88, 1600.00,  25.638, 0.000
  88, 1650.00,  26.954, 0.000
  88, 1700.00,  28.071, 0.000
  88, 1750.00,  29.197, 0.000
  88, 1800.00,  30.324, 0.000
  88, 1850.00,  31.451, 0.000
  88, 1900.00,  32.587, 0.000
  88, 1950.00,  33.479, 0.000
  88, 2000.00,  34.237, 0.000
  88, 2050.00,  34.992, 0.000
  88, 2100.00,  35.747, 0.000
  88, 2150.00,  36.501, 0.000
  88, 2200.00,  37.259, 0.000
  88, 2250.00,  37.705, 0.000
  88, 2300.00,  38.155, 0.000
  88, 2350.00,  38.604, 0.000
  88, 2400.00,  39.052, 0.000
  88, 2450.00,  39.500, 0.000
  88, 2500.00,  39.927, 0.000
  88, 2550.00,  40.315, 0.000
  88, 2600.00,  40.705, 0.000
  88, 2650.00,  41.095, 0.000
  88, 2700.00,  41.485, 0.000
  88, 2750.00,  41.880, 0.000
  88, 2800.00,  42.159, 0.000
  88, 2850.00,  42.421, 0.000
  88, 2900.00,  42.682, 0.000
  88, 2950.00,  42.942, 0.000
  88, 3000.00,  43.201, 0.000
  88, 3050.00,  43.445, 0.000
  88, 3100.00,  43.581, 0.000
  88, 3150.00,  43.723, 0.000
  88, 3200.00,  43.864, 0.000
  88, 3250.00,  44.006, 0.000
  88, 3300.00,  44.147, 0.000
  88, 3350.00,  44.289, 0.000
  88, 3400.00,  44.432, 0.000
  88, 3450.00,  44.574, 0.000
  88, 3500.00,  44.716, 0.000
  88, 3550.00,  44.858, 0.000
  88, 3600.00,  45.000, 0.000
  88, 3650.00,  44.196, 0.000
  88, 3700.00,  43.393, 0.000
  88, 3750.00,  42.589, 0.000
  88, 3800.00,  41.786, 0.000
  88, 3850.00,  40.982, 0.000
  88, 3900.00,  40.179, 0.000
  88, 3950.00,  39.375, 0.000
  88, 4000.00,  38.571, 0.000
  88, 4050.00,  37.768, 0.000
  88, 4100.00,  36.964, 0.000
  88, 4150.00,  36.161, 0.000
  88, 4200.00,  35.357, 0.000
  88, 4250.00,  34.554, 0.000
  88, 4300.00,  33.750, 0.000
  88, 4350.00,  32.946, 0.000
  88, 4400.00,  32.143, 0.000
  88, 4450.00,  31.339, 0.000
  88, 4500.00,  30.536, 0.000
  88, 4550.00,  29.732, 0.000
  88, 4600.00,  28.929, 0.000
  88, 4650.00,  28.125, 0.000
  88, 4700.00,  27.321, 0.000
  88, 4750.00,  26.518, 0.000
  88, 4800.00,  25.714, 0.000
  88, 4850.00,  24.911, 0.000
  88, 4900.00,  24.107, 0.000
  88, 4950.00,  23.304, 0.000
  88, 5000.00,  22.500, 0.000
  88, 5050.00,  21.696, 0.000
  88, 5100.00,  20.893, 0.000
  88, 5150.00,  20.089, 0.000
  88, 5200.00,  19.286, 0.000
  88, 5250.00,  18.482, 0.000
  88, 5300.00,  17.679, 0.000
  88, 5350.00,  16.875, 0.000
  88, 5400.00,  16.071, 0.000
  89,  800.00,   6.500, 0.000
  89,  850.00,   8.330, 0.000
  89,  900.00,  10.160, 0.000
  89,  950.00,  11.989, 0.000
  89, 1000.00,  13.819, 0.000
  89, 1050.00,  15.649, 0.000
  89, 1100.00,  17.478, 0.000
  89, 1150.00,  19.303, 0.000
  89, 1200.00,  21.128, 0.000
  89, 1250.00,  22.953, 0.000
  89, 1300.00,  24.778, 0.000
  89, 1350.00,  26.604, 0.000
  89, 1400.00,  28.448, 0.000
  89, 1450.00,  30.328, 0.000
  89, 1500.00,  32.207, 0.000
  89, 1550.00,  34.085, 0.000
  89, 1600.00,  35.964, 0.000
  89, 1650.00,  37.851, 0.000
  89, 1700.00,  39.535, 0.000
  89, 1750.00,  41.107, 0.000
  89, 1800.00,  42.678, 0.000
  89, 1850.00,  44.249, 0.000
  89, 1900.00,  45.821, 0.000
  89, 1950.00,  47.417, 0.000
  89, 2000.00,  48.542, 0.000
  89, 2050.00,  49.603, 0.000
  89, 2100.00,  50.657, 0.000
  89, 2150.00,  51.710, 0.000
  89, 2200.00,  52.761, 0.000
  89, 2250.00,  53.818, 0.000
  89, 2300.00,  54.440, 0.000
  89, 2350.00,  55.068, 0.000
  89, 2400.00,  55.694, 0.000
  89, 2450.00,  56.319, 0.000
  89, 2500.00,  56.944, 0.000
  89, 2550.00,  57.558, 0.000
  89, 2600.00,  58.097, 0.000
  89, 2650.00,  58.641, 0.000
  89, 2700.00,  59.184, 0.000
  89, 2750.00,  59.728, 0.000
  89, 2800.00,  60.271, 0.000
  89, 2850.00,  60.749, 0.000
  89, 2900.00,  61.107, 0.000
  89, 2950.00,  61.470, 0.000
  89, 3000.00,  61.833, 0.000
  89, 3050.00,  62.197, 0.000
  89, 3100.00,  62.564, 0.000
  89, 3150.00,  62.823, 0.000
  89, 3200.00,  63.021, 0.000
  89, 3250.00,  63.218, 0.000
  89, 3300.00,  63.416, 0.000
  89, 3350.00,  63.613, 0.000
  89, 3400.00,  63.811, 0.000
  89, 3450.00,  64.009, 0.000
  89, 3500.00,  64.207, 0.000
  89, 3550.00,  64.405, 0.000
  89, 3600.00,  64.604, 0.000
  89, 3650.00,  64.802, 0.000
  89, 3700.00,  65.000, 0.000
  89, 3750.00,  63.879, 0.000
  89, 3800.00,  62.759, 0.000
  89, 3850.00,  61.638, 0.000
  89, 3900.00,  60.517, 0.000
  89, 3950.00,  59.397, 0.000
  89, 4000.00,  58.276, 0.000
  89, 4050.00,  57.155, 0.000
  89, 4100.00,  56.034, 0.000
  89, 4150.00,  54.914, 0.000
  89, 4200.00,  53.793, 0.000
  89, 4250.00,  52.672, 0.000
  89, 4300.00,  51.552, 0.000
  89, 4350.00,  50.431, 0.000
  89, 4400.00,  49.310, 0.000
  89, 4450.00,  48.190, 0.000
  89, 4500.00,  47.069, 0.000
  89, 4550.00,  45.948, 0.000
  89, 4600.00,  44.828, 0.000
  89, 4650.00,  43.707, 0.000
  89, 4700.00,  42.586, 0.000
  89, 4750.00,  41.466, 0.000
  89, 4800.00,  40.345, 0.000
  89, 4850.00,  39.224, 0.000
  89, 4900.00,  38.103, 0.000
  89, 4950.00,  36.983, 0.000
  89, 5000.00,  35.862, 0.000
  89, 5050.00,  34.741, 0.000
  89, 5100.00,  33.621, 0.000
  89, 5150.00,  32.500, 0.000
  89, 5200.00,  31.379, 0.000
  89, 5250.00,  30.259, 0.000
  89, 5300.00,  29.138, 0.000
  89, 5350.00,  28.017, 0.000
  89, 5400.00,  26.897, 0.000
  89, 5450.00,  25.776, 0.000
  89, 5500.00,  24.655, 0.000
  90,  830.00,  12.840, 0.000
  90,  850.00,  13.800, 0.000
  90,  900.00,  16.200, 0.000
  90,  950.00,  18.600, 0.000
  90, 1000.00,  21.000, 0.000
  90, 1050.00,  23.400, 0.000
  90, 1100.00,  25.800, 0.000
  90, 1150.00,  28.200, 0.000
  90, 1200.00,  30.596, 0.000
  90, 1250.00,  32.921, 0.000
  90, 1300.00,  36.830, 0.000
